city,course_name,insitute_type ,institute_name,branch,total_seats
RAJGARH,ITI,Government,"GOVT ITI - NARSINGHGARH, DIST - RAJGARH",Mechanic Diesel (NSQF),48
RAJGARH,ITI,Government,"GOVT ITI - NARSINGHGARH, DIST - RAJGARH",Welder (NSQF),40
RAJGARH,ITI,Government,"GOVT ITI - RAJGARH, DIST - RAJGARH",Computer Operator And Programming Assistant (NSQF),48
RAJGARH,ITI,Government,"GOVT ITI - RAJGARH, DIST - RAJGARH",Electrician (NSQF),20
RAJGARH,ITI,Government,"GOVT ITI - RAJGARH, DIST - RAJGARH",Fitter (NSQF),20
RAJGARH,ITI,Government,"GOVT ITI - RAJGARH, DIST - RAJGARH",Mechanic (Motor Vehicle) (NSQF),24
RAJGARH,ITI,Government,"GOVT ITI - RAJGARH, DIST - RAJGARH",Mechanic Diesel (NSQF),48
RAJGARH,ITI,Government,"GOVT ITI - RAJGARH, DIST - RAJGARH",Welder (NSQF),40
RAJGARH,ITI,Government,"GOVT ITI - KHUJNER, DIST - RAJGARH",Computer Operator And Programming Assistant (NSQF),48
RAJGARH,ITI,Government,"GOVT ITI - KHUJNER, DIST - RAJGARH",Electrician (NSQF),20
RAJGARH,ITI,Government,"GOVT ITI - KHUJNER, DIST - RAJGARH",Fitter (NSQF),20
RAJGARH,ITI,Government,"GOVT ITI - KHUJNER, DIST - RAJGARH",Mechanic Diesel (NSQF),48
RAJGARH,ITI,Government,"GOVT ITI - KHUJNER, DIST - RAJGARH",Welder (NSQF),40
RAJGARH,ITI,Government,"GOVT ITI - KHILCHIPUR, DIST - RAJGARH",Computer Operator And Programming Assistant (NSQF),48
RAJGARH,ITI,Government,"GOVT ITI - KHILCHIPUR, DIST - RAJGARH",Electrician (NSQF),20
RAJGARH,ITI,Government,"GOVT ITI - KHILCHIPUR, DIST - RAJGARH",Fitter (NSQF),20
RAJGARH,ITI,Government,"GOVT ITI - KHILCHIPUR, DIST - RAJGARH",Mechanic (Motor Vehicle) (NSQF),24
RAJGARH,ITI,Government,"GOVT ITI - KHILCHIPUR, DIST - RAJGARH",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
RAJGARH,ITI,Government,"GOVT ITI - KHILCHIPUR, DIST - RAJGARH",Welder (NSQF),40
SEHORE,ITI,Government,"GOVT ITI - NASRULLAGANJ, DIST - SEHORE",Computer Operator And Programming Assistant (NSQF),48
SEHORE,ITI,Government,"GOVT ITI - NASRULLAGANJ, DIST - SEHORE",Electrician (NSQF),20
SEHORE,ITI,Government,"GOVT ITI - NASRULLAGANJ, DIST - SEHORE",Electronics Mechanic (NSQF),24
SEHORE,ITI,Government,"GOVT ITI - NASRULLAGANJ, DIST - SEHORE",Fitter (NSQF),20
SEHORE,ITI,Government,"GOVT ITI - NASRULLAGANJ, DIST - SEHORE",Mechanic (Motor Vehicle) (NSQF),24
SEHORE,ITI,Government,"GOVT ITI - NASRULLAGANJ, DIST - SEHORE",Welder (NSQF),40
SEHORE,ITI,Government,"GOVT ITI - BUDHNI, DIST - SEHORE",Computer Operator And Programming Assistant (NSQF),48
SEHORE,ITI,Government,"GOVT ITI - BUDHNI, DIST - SEHORE",Electrician (NSQF),20
SEHORE,ITI,Government,"GOVT ITI - BUDHNI, DIST - SEHORE",Electronics Mechanic (NSQF),24
SEHORE,ITI,Government,"GOVT ITI - BUDHNI, DIST - SEHORE",Fitter (NSQF),20
SEHORE,ITI,Government,"GOVT ITI - BUDHNI, DIST - SEHORE",Mechanic (Motor Vehicle) (NSQF),24
SEHORE,ITI,Government,"GOVT ITI - BUDHNI, DIST - SEHORE",Mechanic (Tractor) (NSQF),40
SEHORE,ITI,Government,"GOVT ITI - BUDHNI, DIST - SEHORE",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
SEHORE,ITI,Government,"GOVT ITI - BUDHNI, DIST - SEHORE",Welder (NSQF),40
SEHORE,ITI,Government,"GOVT ITI - SEHORE, DIST - SEHORE",Computer Hardware & Network Maintenance (NSQF),48
SEHORE,ITI,Government,"GOVT ITI - SEHORE, DIST - SEHORE",Computer Operator And Programming Assistant (NSQF),48
SEHORE,ITI,Government,"GOVT ITI - SEHORE, DIST - SEHORE",Electrician (NSQF),20
SEHORE,ITI,Government,"GOVT ITI - SEHORE, DIST - SEHORE",Electronics Mechanic (NSQF),24
SEHORE,ITI,Government,"GOVT ITI - SEHORE, DIST - SEHORE",Fashion Design & Technology (NSQF),40
SEHORE,ITI,Government,"GOVT ITI - SEHORE, DIST - SEHORE",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
SEHORE,ITI,Government,"GOVT ITI - SEHORE, DIST - SEHORE",Draughtsman (Civil) (NSQF),24
SEHORE,ITI,Government,"GOVT ITI - SHAHGANJ, DIST - SEHORE",Computer Operator And Programming Assistant (NSQF),48
SEHORE,ITI,Government,"GOVT ITI - SHAHGANJ, DIST - SEHORE",Electrician (NSQF),20
SEHORE,ITI,Government,"GOVT ITI - SHAHGANJ, DIST - SEHORE",Fitter (NSQF),20
SEHORE,ITI,Government,"GOVT ITI - SHAHGANJ, DIST - SEHORE",Mechanic Diesel (NSQF),48
SEHORE,ITI,Government,"GOVT ITI - SHAHGANJ, DIST - SEHORE",Sewing Technology (Cutting & Tailoring) (NSQF),40
SEHORE,ITI,Government,"GOVT ITI - SHAHGANJ, DIST - SEHORE",Welder (NSQF),40
SEHORE,ITI,Government,"GOVT ITI - SHAHGANJ, DIST - SEHORE",Draughtsman (Civil) (NSQF),24
SEHORE,ITI,Government,"GOVT ITI - CHAKLDI, DIST - SEHORE",Computer Operator And Programming Assistant (NSQF),48
SEHORE,ITI,Government,"GOVT ITI - CHAKLDI, DIST - SEHORE",Electrician (NSQF),40
SEHORE,ITI,Government,"GOVT ITI - CHAKLDI, DIST - SEHORE",Fitter (NSQF),20
SEHORE,ITI,Government,"GOVT ITI - CHAKLDI, DIST - SEHORE",Mechanic Diesel (NSQF),48
SEHORE,ITI,Government,"GOVT ITI - CHAKLDI, DIST - SEHORE",Welder (NSQF),40
SEHORE,ITI,Government,"GOVT ITI - CHAKLDI, DIST - SEHORE",Wood Work Technician (Carpenter)(NSQF),48
VIDISHA,ITI,Government,"GOVT. ITI GYARASPUR, DIST. VIDISHA",Electrician (NSQF),20
VIDISHA,ITI,Government,"GOVT. ITI KURWAI, DIST. VIDISHA",Electrician (NSQF),20
VIDISHA,ITI,Government,"GOVT. ITI NATERAN, DIST. VIDISHA",Electrician (NSQF),20
VIDISHA,ITI,Government,"GOVT ITI - VIDISHA, DIST - VIDISHA",Computer Operator And Programming Assistant (NSQF),48
VIDISHA,ITI,Government,"GOVT ITI - VIDISHA, DIST - VIDISHA",Electrician (NSQF),20
VIDISHA,ITI,Government,"GOVT ITI - VIDISHA, DIST - VIDISHA",Fitter (NSQF),20
VIDISHA,ITI,Government,"GOVT ITI - VIDISHA, DIST - VIDISHA",Mechanic (Motor Vehicle) (NSQF),24
VIDISHA,ITI,Government,"GOVT ITI - VIDISHA, DIST - VIDISHA",Welder (NSQF),40
VIDISHA,ITI,Government,"GOVT ITI - VIDISHA, DIST - VIDISHA",Draughtsman (Civil) (NSQF),24
VIDISHA,ITI,Government,"GOVT ITI - VIDISHA, DIST - VIDISHA",Wood Work Technician (Carpenter)(NSQF),24
VIDISHA,ITI,Government,"GOVT ITI - LATERI, DIST - VIDISHA",Computer Operator And Programming Assistant (NSQF),48
VIDISHA,ITI,Government,"GOVT ITI - LATERI, DIST - VIDISHA",Electrician (NSQF),20
VIDISHA,ITI,Government,"GOVT ITI - LATERI, DIST - VIDISHA",Fitter (NSQF),20
VIDISHA,ITI,Government,"GOVT ITI - LATERI, DIST - VIDISHA",Mechanic Diesel (NSQF),48
VIDISHA,ITI,Government,"GOVT ITI - LATERI, DIST - VIDISHA",Sewing Technology (Cutting & Tailoring) (NSQF),20
VIDISHA,ITI,Government,"GOVT ITI - LATERI, DIST - VIDISHA",Welder (NSQF),40
VIDISHA,ITI,Government,"GOVT ITI - GANJBASODA, DIST - VIDISHA",Computer Operator And Programming Assistant (NSQF),48
VIDISHA,ITI,Government,"GOVT ITI - GANJBASODA, DIST - VIDISHA",Electrician (NSQF),20
VIDISHA,ITI,Government,"GOVT ITI - GANJBASODA, DIST - VIDISHA",Fitter (NSQF),20
VIDISHA,ITI,Government,"GOVT ITI - GANJBASODA, DIST - VIDISHA",Mechanic (Tractor) (NSQF),40
VIDISHA,ITI,Government,"GOVT ITI - GANJBASODA, DIST - VIDISHA",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
VIDISHA,ITI,Government,"GOVT ITI - GANJBASODA, DIST - VIDISHA",Welder (NSQF),40
VIDISHA,ITI,Government,"GOVT ITI - SIRONJ, DIST - VIDISHA",Computer Operator And Programming Assistant (NSQF),48
VIDISHA,ITI,Government,"GOVT ITI - SIRONJ, DIST - VIDISHA",Electrician (NSQF),20
VIDISHA,ITI,Government,"GOVT ITI - SIRONJ, DIST - VIDISHA",Electronics Mechanic (NSQF),24
VIDISHA,ITI,Government,"GOVT ITI - SIRONJ, DIST - VIDISHA",Fitter (NSQF),20
VIDISHA,ITI,Government,"GOVT ITI - SIRONJ, DIST - VIDISHA",Mechanic (Motor Vehicle) (NSQF),24
VIDISHA,ITI,Government,"GOVT ITI - SIRONJ, DIST - VIDISHA",Welder (NSQF),40
ASHOK NAGAR,ITI,Government,GOVT. ITI MUNGAOLI DIST. ASHOKNAGAR,Electrician (NSQF),20
ASHOK NAGAR,ITI,Government,"GOVT ITI - ASHOKNAGAR, DIST - ASHOKNAGAR",Computer Operator And Programming Assistant (NSQF),48
ASHOK NAGAR,ITI,Government,"GOVT ITI - ASHOKNAGAR, DIST - ASHOKNAGAR",Electrician (NSQF),20
ASHOK NAGAR,ITI,Government,"GOVT ITI - ASHOKNAGAR, DIST - ASHOKNAGAR",Fitter (NSQF),20
ASHOK NAGAR,ITI,Government,"GOVT ITI - ASHOKNAGAR, DIST - ASHOKNAGAR",Mechanic (Motor Vehicle) (NSQF),24
ASHOK NAGAR,ITI,Government,"GOVT ITI - ASHOKNAGAR, DIST - ASHOKNAGAR",Mechanic Diesel (NSQF),48
ASHOK NAGAR,ITI,Government,"GOVT ITI - ASHOKNAGAR, DIST - ASHOKNAGAR",Welder (NSQF),40
BHIND,ITI,Government,"GOVT ITI - MEHGAON, DIST - BHIND",Electrician (NSQF),20
BHIND,ITI,Government,DIVISIONAL ITI BHIND,Computer Operator And Programming Assistant (NSQF),96
BHIND,ITI,Government,DIVISIONAL ITI BHIND,Electrician (NSQF),20
BHIND,ITI,Government,DIVISIONAL ITI BHIND,Electrician (NSQF),20
BHIND,ITI,Government,DIVISIONAL ITI BHIND,Electronics Mechanic (NSQF),48
BHIND,ITI,Government,DIVISIONAL ITI BHIND,Fashion Design & Technology (NSQF),40
BHIND,ITI,Government,DIVISIONAL ITI BHIND,Fitter (NSQF),40
BHIND,ITI,Government,DIVISIONAL ITI BHIND,Fitter (NSQF),20
BHIND,ITI,Government,DIVISIONAL ITI BHIND,Machinist (NSQF),20
BHIND,ITI,Government,DIVISIONAL ITI BHIND,Mechanic (Tractor) (NSQF),40
BHIND,ITI,Government,DIVISIONAL ITI BHIND,Mechanic Diesel (NSQF),48
BHIND,ITI,Government,DIVISIONAL ITI BHIND,Sewing Technology (Cutting & Tailoring) (NSQF),20
BHIND,ITI,Government,DIVISIONAL ITI BHIND,Stenographer & Secretarial Assistant (Hindi) (NSQF),48
BHIND,ITI,Government,DIVISIONAL ITI BHIND,Turner (NSQF),20
BHIND,ITI,Government,DIVISIONAL ITI BHIND,Welder (NSQF),40
BHIND,ITI,Government,DIVISIONAL ITI BHIND,Welder (NSQF),40
BHIND,ITI,Government,DIVISIONAL ITI BHIND,Wood Work Technician (Carpenter)(NSQF),48
BHIND,ITI,Government,"GOVT ITI - LAHAR, DIST - BHIND",Computer Operator And Programming Assistant (NSQF),48
BHIND,ITI,Government,"GOVT ITI - LAHAR, DIST - BHIND",Electrician (NSQF),20
BHIND,ITI,Government,"GOVT ITI - LAHAR, DIST - BHIND",Electronics Mechanic (NSQF),24
BHIND,ITI,Government,"GOVT ITI - LAHAR, DIST - BHIND",Fitter (NSQF),20
BHIND,ITI,Government,"GOVT ITI - ATER, DIST - BHIND",Computer Operator And Programming Assistant (NSQF),48
BHIND,ITI,Government,"GOVT ITI - ATER, DIST - BHIND",Draughtsman (Mechanical) (NSQF),24
BHIND,ITI,Government,"GOVT ITI - ATER, DIST - BHIND",Electrician (NSQF),20
BHIND,ITI,Government,"GOVT ITI - ATER, DIST - BHIND",Fitter (NSQF),20
BHIND,ITI,Government,"GOVT ITI - ATER, DIST - BHIND",Mechanic Diesel (NSQF),48
BHIND,ITI,Government,"GOVT ITI - ATER, DIST - BHIND",Welder (NSQF),40
DATIA,ITI,Government,"GOVT ITI, INDERGARH, DIST - DATIA",Plumber (NSQF),24
DATIA,ITI,Government,"GOVT ITI, SEVADA, DIST - DATIA",Electrician (NSQF),20
DATIA,ITI,Government,"GOVT ITI - DATIA, DIST - DATIA",Computer Operator And Programming Assistant (NSQF),48
DATIA,ITI,Government,"GOVT ITI - DATIA, DIST - DATIA",Electrician (NSQF),20
DATIA,ITI,Government,"GOVT ITI - DATIA, DIST - DATIA",Electrician (NSQF),20
DATIA,ITI,Government,"GOVT ITI - DATIA, DIST - DATIA",Fitter (NSQF),20
DATIA,ITI,Government,"GOVT ITI - DATIA, DIST - DATIA",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
DATIA,ITI,Government,"GOVT ITI - DATIA, DIST - DATIA",Welder (NSQF),40
DATIA,ITI,Government,"GOVT ITI - BHANDER, DIST - DATIA",Electrician (NSQF),20
DATIA,ITI,Government,"GOVT ITI - BHANDER, DIST - DATIA",Fitter (NSQF),20
DATIA,ITI,Government,"GOVT ITI - BHANDER, DIST - DATIA",Mechanic Diesel (NSQF),24
DATIA,ITI,Government,"GOVT ITI - BHANDER, DIST - DATIA",Sewing Technology (Cutting & Tailoring) (NSQF),40
GUNA,ITI,Government,"GOVT ITI - CHACHODA, DIST - GUNA",Electrician (NSQF),20
GUNA,ITI,Government,"GOVT ITI - CHACHODA, DIST - GUNA",Mechanic Diesel (NSQF),24
GUNA,ITI,Government,"GOVT ITI - CHACHODA, DIST - GUNA",Stenographer & Secretarial Assistant (Hindi) (NSQF),24
GUNA,ITI,Government,"GOVT ITI - CHACHODA, DIST - GUNA",Welder (NSQF),20
GUNA,ITI,Government,"GOVT ITI - KUMBHRAJ, DIST - GUNA",Fitter (NSQF),24
GUNA,ITI,Government,"GOVT ITI - KUMBHRAJ, DIST - GUNA",Stenographer & Secretarial Assistant (Hindi) (NSQF),24
GUNA,ITI,Government,"GOVT ITI - KUMBHRAJ, DIST - GUNA",Welder (NSQF),20
GUNA,ITI,Government,"GOVT ITI - KUMBHRAJ, DIST - GUNA",Draughtsman (Civil) (NSQF),24
GUNA,ITI,Government,"GOVT. ITI BAMORI, DIST. GUNA",Electrician (NSQF),20
GUNA,ITI,Government,"GOVT ITI - RAGHOGARH, DIST - GUNA",Computer Operator And Programming Assistant (NSQF),48
GUNA,ITI,Government,"GOVT ITI - RAGHOGARH, DIST - GUNA",Draughtsman (Mechanical) (NSQF),24
GUNA,ITI,Government,"GOVT ITI - RAGHOGARH, DIST - GUNA",Electrician (NSQF),20
GUNA,ITI,Government,"GOVT ITI - RAGHOGARH, DIST - GUNA",Electrician (NSQF),20
GUNA,ITI,Government,"GOVT ITI - RAGHOGARH, DIST - GUNA",Electronics Mechanic (NSQF),24
GUNA,ITI,Government,"GOVT ITI - RAGHOGARH, DIST - GUNA",Fitter (NSQF),20
GUNA,ITI,Government,"GOVT ITI - RAGHOGARH, DIST - GUNA",Machinist (NSQF),20
GUNA,ITI,Government,"GOVT ITI - RAGHOGARH, DIST - GUNA",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
GUNA,ITI,Government,"GOVT ITI - RAGHOGARH, DIST - GUNA",Welder (NSQF),40
GUNA,ITI,Government,"GOVT ITI - RAGHOGARH, DIST - GUNA",Refrigeration And Air Conditioning Technician(NSQF),24
GUNA,ITI,Government,"GOVT ITI - GUNA, DIST - GUNA",Computer Operator And Programming Assistant (NSQF),48
GUNA,ITI,Government,"GOVT ITI - GUNA, DIST - GUNA",Electrician (NSQF),20
GUNA,ITI,Government,"GOVT ITI - GUNA, DIST - GUNA",Fitter (NSQF),20
GUNA,ITI,Government,"GOVT ITI - GUNA, DIST - GUNA",Stenographer & Secretarial Assistant (Hindi) (NSQF),24
GUNA,ITI,Government,"GOVT ITI - GUNA, DIST - GUNA",Welder (NSQF),40
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Computer Operator & Programming Assistant (Vi) (NSQF) दृष्टि बाधित,12
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Computer Operator And Programming Assistant (NSQF),120
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Draughtsman (Mechanical) (NSQF),24
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Dress Making (NSQF),40
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Electrician (NSQF),100
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Electronics Mechanic (NSQF),48
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Fashion Design & Technology (NSQF),60
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Fitter (NSQF),60
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Foundryman (NSQF),48
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Information Communication Technology System Maintenance (NSQF),24
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Machinist (NSQF),20
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Mechanic (Motor Vehicle) (NSQF),48
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Mechanic (Tractor) (NSQF),40
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Mechanic Diesel (NSQF),48
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Office Assitant Cum Computer Operator (NSQF),24
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Sewing Technology (Cutting & Tailoring) (NSQF),80
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Stenographer & Secretarial Assistant (English) (NSQF),48
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Stenographer & Secretarial Assistant (Hindi) (NSQF),96
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Turner (NSQF),40
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Welder (NSQF),60
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Surveyor ( Nsqf),24
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Draughtsman (Civil) (NSQF),24
GWALIOR,ITI,Government,DIVISIONAL ITI GWALIOR,Refrigeration And Air Conditioning Technician(NSQF),48
MORENA,ITI,Government,"GOVT. ITI PAHADGARH, DIST. MORENA",Fitter (NSQF),20
MORENA,ITI,Government,"GOVT ITI - MORENA, DIST - MORENA",Computer Operator And Programming Assistant (NSQF),24
MORENA,ITI,Government,"GOVT ITI - MORENA, DIST - MORENA",Electrician (NSQF),20
MORENA,ITI,Government,"GOVT ITI - MORENA, DIST - MORENA",Fitter (NSQF),20
MORENA,ITI,Government,"GOVT ITI - MORENA, DIST - MORENA",Mechanic (Motor Vehicle) (NSQF),24
MORENA,ITI,Government,"GOVT ITI - MORENA, DIST - MORENA",Mechanic (Tractor) (NSQF),40
MORENA,ITI,Government,"GOVT ITI - MORENA, DIST - MORENA",Sewing Technology (Cutting & Tailoring) (NSQF),20
MORENA,ITI,Government,"GOVT ITI - MORENA, DIST - MORENA",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
MORENA,ITI,Government,"GOVT ITI - MORENA, DIST - MORENA",Turner (NSQF),20
MORENA,ITI,Government,"GOVT ITI - MORENA, DIST - MORENA",Welder (NSQF),40
MORENA,ITI,Government,"GOVT ITI - SABALGARH, DIST - MORENA",Electrician (NSQF),20
MORENA,ITI,Government,"GOVT ITI - SABALGARH, DIST - MORENA",Fitter (NSQF),20
MORENA,ITI,Government,"GOVT ITI - SABALGARH, DIST - MORENA",Welder (NSQF),40
MORENA,ITI,Government,"GOVT ITI - SABALGARH, DIST - MORENA",Wood Work Technician (Carpenter)(NSQF),24
MORENA,ITI,Government,"GOVT ITI - SABALGARH, DIST - MORENA",Wood Work Technician (Carpenter)(NSQF),24
SHEOPUR,ITI,Government,"GOVT ITI - KARAHAL, DIST - SHEOPUR",Computer Operator And Programming Assistant (NSQF),24
SHEOPUR,ITI,Government,"GOVT ITI - KARAHAL, DIST - SHEOPUR",Electrician (NSQF),20
SHEOPUR,ITI,Government,"GOVT ITI - KARAHAL, DIST - SHEOPUR",Welder (NSQF),20
SHEOPUR,ITI,Government,"GOVT ITI - SHEOPUR, DIST - SHEOPUR",Computer Operator And Programming Assistant (NSQF),48
SHEOPUR,ITI,Government,"GOVT ITI - SHEOPUR, DIST - SHEOPUR",Electrician (NSQF),20
SHEOPUR,ITI,Government,"GOVT ITI - SHEOPUR, DIST - SHEOPUR",Electrician (NSQF),20
SHEOPUR,ITI,Government,"GOVT ITI - SHEOPUR, DIST - SHEOPUR",Fitter (NSQF),20
SHEOPUR,ITI,Government,"GOVT ITI - SHEOPUR, DIST - SHEOPUR",Mechanic Diesel (NSQF),48
SHEOPUR,ITI,Government,"GOVT ITI - SHEOPUR, DIST - SHEOPUR",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
SHEOPUR,ITI,Government,"GOVT ITI - VIJAIPUR, DIST - SHEOPUR",Computer Operator And Programming Assistant (NSQF),48
SHEOPUR,ITI,Government,"GOVT ITI - VIJAIPUR, DIST - SHEOPUR",Electrician (NSQF),20
SHEOPUR,ITI,Government,"GOVT ITI - VIJAIPUR, DIST - SHEOPUR",Fitter (NSQF),20
SHEOPUR,ITI,Government,"GOVT ITI - VIJAIPUR, DIST - SHEOPUR",Mechanic Diesel (NSQF),48
SHEOPUR,ITI,Government,"GOVT ITI - VIJAIPUR, DIST - SHEOPUR",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
SHIVPURI,ITI,Government,"GOVT ITI - SHIVPURI, DIST - SHIVPURI",Computer Operator And Programming Assistant (NSQF),48
SHIVPURI,ITI,Government,"GOVT ITI - SHIVPURI, DIST - SHIVPURI",Electrician (NSQF),40
SHIVPURI,ITI,Government,"GOVT ITI - SHIVPURI, DIST - SHIVPURI",Electronics Mechanic (NSQF),24
SHIVPURI,ITI,Government,"GOVT ITI - SHIVPURI, DIST - SHIVPURI",Fashion Design & Technology (NSQF),40
SHIVPURI,ITI,Government,"GOVT ITI - SHIVPURI, DIST - SHIVPURI",Fitter (NSQF),20
SHIVPURI,ITI,Government,"GOVT ITI - SHIVPURI, DIST - SHIVPURI",Machinist (NSQF),20
SHIVPURI,ITI,Government,"GOVT ITI - SHIVPURI, DIST - SHIVPURI",Mechanic (Motor Vehicle) (NSQF),24
SHIVPURI,ITI,Government,"GOVT ITI - SHIVPURI, DIST - SHIVPURI",Mechanic Diesel (NSQF),48
SHIVPURI,ITI,Government,"GOVT ITI - SHIVPURI, DIST - SHIVPURI",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
SHIVPURI,ITI,Government,"GOVT ITI - SHIVPURI, DIST - SHIVPURI",Travel & Tour Assistant,24
SHIVPURI,ITI,Government,"GOVT ITI - SHIVPURI, DIST - SHIVPURI",Turner (NSQF),20
SHIVPURI,ITI,Government,"GOVT ITI - SHIVPURI, DIST - SHIVPURI",Welder (NSQF),40
SHIVPURI,ITI,Government,"GOVT ITI - SHIVPURI, DIST - SHIVPURI",Surveyor ( Nsqf),24
SHIVPURI,ITI,Government,"GOVT ITI - SHIVPURI, DIST - SHIVPURI",Drone Technician (NSQF),48
SHIVPURI,ITI,Government,"GOVT ITI - POHARI, DIST - SHIVPURI",Computer Operator And Programming Assistant (NSQF),48
SHIVPURI,ITI,Government,"GOVT ITI - POHARI, DIST - SHIVPURI",Electrician (NSQF),20
SHIVPURI,ITI,Government,"GOVT ITI - POHARI, DIST - SHIVPURI",Fitter (NSQF),20
SHIVPURI,ITI,Government,"GOVT ITI - POHARI, DIST - SHIVPURI",Mechanic Diesel (NSQF),48
SHIVPURI,ITI,Government,"GOVT ITI - POHARI, DIST - SHIVPURI",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
SHIVPURI,ITI,Government,"GOVT ITI - POHARI, DIST - SHIVPURI",Welder (NSQF),40
SHIVPURI,ITI,Government,"GOVT ITI - KOLARAS, DIST - SHIVPURI",Computer Operator And Programming Assistant (NSQF),48
SHIVPURI,ITI,Government,"GOVT ITI - KOLARAS, DIST - SHIVPURI",Electrician (NSQF),20
SHIVPURI,ITI,Government,"GOVT ITI - KOLARAS, DIST - SHIVPURI",Fitter (NSQF),20
SHIVPURI,ITI,Government,"GOVT ITI - KOLARAS, DIST - SHIVPURI",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
SHIVPURI,ITI,Government,"GOVT ITI - KOLARAS, DIST - SHIVPURI",Welder (NSQF),40
SHIVPURI,ITI,Government,"GOVT ITI - KHANIDHANA, DIST - SHIVPURI",Computer Operator And Programming Assistant (NSQF),48
SHIVPURI,ITI,Government,"GOVT ITI - KHANIDHANA, DIST - SHIVPURI",Electrician (NSQF),20
SHIVPURI,ITI,Government,"GOVT ITI - BADARWAS, DIST - SHIVPURI",Computer Operator And Programming Assistant (NSQF),48
SHIVPURI,ITI,Government,"GOVT ITI - BADARWAS, DIST - SHIVPURI",Electrician (NSQF),20
SHIVPURI,ITI,Government,"GOVT ITI - BADARWAS, DIST - SHIVPURI",Fitter (NSQF),20
SHIVPURI,ITI,Government,"GOVT ITI - PECHORE, DIST - SHIVPURI",Electrician (NSQF),20
SHIVPURI,ITI,Government,"GOVT ITI - PECHORE, DIST - SHIVPURI",Electrician (NSQF),20
SHIVPURI,ITI,Government,"GOVT ITI - PECHORE, DIST - SHIVPURI",Mechanic Diesel (NSQF),48
SHIVPURI,ITI,Government,"GOVT ITI - PECHORE, DIST - SHIVPURI",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
ALIRAJPUR,ITI,Government,"GOVT ITI - BHAWARA, DIST - ALIRAJPUR",Computer Operator And Programming Assistant (NSQF),24
ALIRAJPUR,ITI,Government,"GOVT ITI - BHAWARA, DIST - ALIRAJPUR",Electrician (NSQF),40
ALIRAJPUR,ITI,Government,"GOVT ITI - BHAWARA, DIST - ALIRAJPUR",Sewing Technology (Cutting & Tailoring) (NSQF),20
ALIRAJPUR,ITI,Government,"GOVT ITI - SONDHWA, DIST - ALIRAJPUR",Computer Operator And Programming Assistant (NSQF),24
ALIRAJPUR,ITI,Government,"GOVT ITI - SONDHWA, DIST - ALIRAJPUR",Electrician (NSQF),20
ALIRAJPUR,ITI,Government,"GOVT ITI - SONDHWA, DIST - ALIRAJPUR",Fitter (NSQF),20
ALIRAJPUR,ITI,Government,"GOVT ITI - SONDHWA, DIST - ALIRAJPUR",Sewing Technology (Cutting & Tailoring) (NSQF),20
ALIRAJPUR,ITI,Government,"GOVT. ITI KATTHIWADA, DIST. ALIRAJPUR",Electrician (NSQF),20
ALIRAJPUR,ITI,Government,"GOVT. ITI UDAYGARH, DIST. ALIRAJPUR",Electrician (NSQF),20
ALIRAJPUR,ITI,Government,"GOVT ITI - JOBAT, DIST - ALIRAJPUR",Computer Operator And Programming Assistant (NSQF),48
ALIRAJPUR,ITI,Government,"GOVT ITI - JOBAT, DIST - ALIRAJPUR",Electrician (NSQF),20
